"Departamento","Provincia","Distrito","Nombre"
"22","01","01","Moyobamba"
"22","01","02","Calzada"
"22","01","03","Habana"
"22","01","04","Jepelacio"
"22","01","05","Soritor"
"22","01","06","Yantalo"
"22","02","00","Bellavista"
"22","02","01","Bellavista"
"22","02","02","Alto Biavo"
"22","02","03","Bajo Biavo"
"22","02","04","Huallaga"
"22","02","05","San Pablo"
"22","02","06","San Rafael"
"22","03","00","El Dorado"
"22","03","01","San Jose de Sisa"
"22","03","02","Agua Blanca"
"22","03","03","San Martin"
"22","03","04","Santa Rosa"
"22","03","05","Shatoja"
"22","04","00","Huallaga"
"22","04","01","Saposoa"
"22","04","02","Alto Saposoa"
"22","04","03","El Eslabon"
"22","04","04","Piscoyacu"
"22","04","05","Sacanche"
"22","04","06","Tingo de Saposoa"
"22","05","00","Lamas"
"22","05","01","Lamas"
"22","05","02","Alonso de Alvarado"
"22","05","03","Barranquita"
"22","05","04","Caynarachi"
"22","05","05","Cuñumbuqui"
"22","05","06","Pinto Recodo"
"22","05","07","Rumisapa"
"22","05","08","San Roque de Cumbaza"
"22","05","09","Shanao"
"22","05","10","Tabalosos"
"22","05","11","Zapatero"
"22","06","00","Mariscal Caceres"
"22","06","01","Juanjui"
"22","06","02","Campanilla"
"22","06","03","Huicungo"
"22","06","04","Pachiza"
"22","06","05","Pajarillo"
"22","07","00","Picota"
"22","07","01","Picota"
"22","07","02","Buenos Aires"
"22","07","03","Caspisapa"
"22","07","04","Pilluana"
"22","07","05","Pucacaca"
"22","07","06","San Cristobal"
"22","07","07","San Hilarion"
"22","07","08","Shamboyacu"
"22","07","09","Tingo de Ponasa"
"22","07","10","Tres Unidos"
"22","08","00","Rioja"
"22","08","01","Rioja"
"22","08","02","Awajun"
"22","08","03","Elias Soplin Vargas"
"22","08","04","Nueva Cajamarca"
"22","08","05","Pardo Miguel"
"22","08","06","Posic"
"22","08","07","San Fernando"
"22","08","08","Yorongos"
"22","08","09","Yuracyacu"
"22","09","00","San Martin"
"22","09","01","Tarapoto"
"22","09","02","Alberto Leveau"
"22","09","03","Cacatachi"
"22","09","04","Chazuta"
"22","09","05","Chipurana"
"22","09","06","El Porvenir"
"22","09","07","Huimbayoc"
"22","09","08","Juan Guerra"
"22","09","09","La Banda de Shilcayo"
"22","09","10","Morales"
"22","09","11","Papaplaya"
"22","09","12","San Antonio"
"22","09","13","Sauce"
"22","09","14","Shapaja"
"22","10","00","Tocache"
"22","10","01","Tocache"
"22","10","02","Nuevo Progreso"
"22","10","03","Polvora"
"22","10","04","Shunte"
"22","10","05","Uchiza"
"23","00","00","Tacna"
"23","01","00","Tacna"
"23","01","01","Tacna"
"23","01","02","Alto de la Alianza"
"23","01","03","Calana"
"23","01","04","Ciudad Nueva"
"23","01","05","Inclan"
"23","01","06","Pachia"
"23","01","07","Palca"
"23","01","08","Pocollay"
"23","01","09","Sama"
"23","01","10","Coronel Gregorio Albarracín L"
"23","02","00","Candarave"
"23","02","01","Candarave"
"23","02","02","Cairani"
"23","02","03","Camilaca"
"23","02","04","Curibaya"
"23","02","05","Huanuara"
"23","02","06","Quilahuani"
"23","03","00","Jorge Basadre"
"23","03","01","Locumba"
"23","03","02","Ilabaya"
"23","03","03","Ite"
"23","04","00","Tarata"
"23","04","01","Tarata"
"23","04","02","Chucatamani"
"23","04","03","Estique"
"23","04","04","Estique-Pampa"
"23","04","05","Sitajara"
"23","04","06","Susapaya"
"23","04","07","Tarucachi"
"23","04","08","Ticaco"
"24","00","00","Tumbes"
"24","01","00","Tumbes"
"24","01","01","Tumbes"
"24","01","02","Corrales"
"24","01","03","La Cruz"
"24","01","04","Pampas de Hospital"
"24","01","05","San Jacinto"
"24","01","06","San Juan de la Virgen"
"24","02","00","Contralmirante Villar"
"24","02","01","Zorritos"
"24","02","02","Casitas"
"24","02","03","Canoas de Punta Sal"
"24","03","00","Zarumilla"
"24","03","01","Zarumilla"
"24","03","02","Aguas Verdes"
"24","03","03","Matapalo"
"24","03","04","Papayal"
"25","00","00","Ucayali"
"25","01","00","Coronel Portillo"
"25","01","01","Callaria"
"25","01","02","Campoverde"
"25","01","03","Iparia"
"25","01","04","Masisea"
"25","01","05","Yarinacocha"
"25","01","06","Nueva Requena"
"25","01","07","Manantay"
"25","02","00","Atalaya"
"25","02","01","Raymondi"
"25","02","02","Sepahua"
"25","02","03","Tahuania"
"25","02","04","Yurua"
"25","03","00","Padre Abad"
"25","03","01","Padre Abad"
"25","03","02","Irazola"
"25","03","03","Curimana"
"25","04","00","Purus"
"25","04","01","Purus"
"99","00","00","Extranjero"
"99","99","00","Extranjero"
"99","99","99","Extranjero"
